block_number, block_name, block_trial_count, block_pairing_definition, study_name, task_number, task_name, trial_number, trial_name, trial_response, trial_latency, trial_error, session_id 
7,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,12,brian.jpg|,left,840,0,7314400
5,James|,20,"Francois,James",ybalab.daniel.death1.0001,8,iat,2,james2.jpg|,right,727,0,7314400
5,Francois|,20,"Francois,James",ybalab.daniel.death1.0001,8,iat,11,brian.jpg|,left,651,0,7314400
5,Francois|,20,"Francois,James",ybalab.daniel.death1.0001,8,iat,12,brian2.jpg|,left,608,0,7314400
1,Francois|,20,"James,Francois",ybalab.daniel.death1.0001,8,iat,1,brian1.jpg|,right,875,0,7314400
1,Francois|,20,"James,Francois",ybalab.daniel.death1.0001,8,iat,11,brian2.jpg|,right,566,0,7314400
1,Francois|,20,"James,Francois",ybalab.daniel.death1.0001,8,iat,17,brian.jpg|,right,651,0,7314400
1,Francois|,20,"James,Francois",ybalab.daniel.death1.0001,8,iat,18,brian1.jpg|,right,690,0,7314400
3,Francois|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,2,brian.jpg|,right,4822,1,7314400
4,Pleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,23,Attractive|,left,725,0,7314400
4,James|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,34,james2.jpg|,left,800,0,7314400
4,Unpleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,35,Irritating|,right,798,0,7314400
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,8,iat,14,Annoying|,right,3226,1,7314400
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,8,iat,17,Nice|,left,726,0,7314400
7,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,30,james.jpg|,right,650,0,7314400
6,Unpleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,5,Irritating|,right,1366,0,7314400
7,Pleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,11,Nice|,left,1179,0,7314400
7,Unpleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,15,Annoying|,right,1444,0,7314400
5,Francois|,20,"Francois,James",ybalab.daniel.death1.0001,8,iat,8,brian.jpg|,left,650,0,7314400
5,James|,20,"Francois,James",ybalab.daniel.death1.0001,8,iat,15,james.jpg|,right,536,0,7314400
1,James|,20,"James,Francois",ybalab.daniel.death1.0001,8,iat,12,james1.jpg|,left,610,0,7314400
3,James|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,0,james1.jpg|,left,5853,0,7314400
3,Francois|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,10,brian2.jpg|,right,686,0,7314400
4,Francois|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,28,brian2.jpg|,right,687,0,7314400
4,Unpleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,37,Annoying|,right,875,0,7314400
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,8,iat,11,Ugly|,right,661,0,7314400
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,8,iat,12,Ugly|,right,577,0,7314400
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,8,iat,18,Rude|,right,700,0,7314400
4,Unpleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,15,Ugly|,right,619,0,7314400
4,Unpleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,17,Rude|,right,719,0,7314400
4,Pleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,19,Nice|,left,645,0,7314400
7,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,24,brian.jpg|,left,686,0,7314400
7,Unpleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,25,Irritating|,right,1102,0,7314400
7,Pleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,35,Friendly|,left,603,0,7314400
7,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,36,james1.jpg|,right,763,0,7314400
7,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,4,brian1.jpg|,left,762,0,7314400
5,Francois|,20,"Francois,James",ybalab.daniel.death1.0001,8,iat,19,brian2.jpg|,left,612,0,7314400
1,James|,20,"James,Francois",ybalab.daniel.death1.0001,8,iat,7,james2.jpg|,left,611,0,7314400
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,8,iat,3,Nice|,left,650,0,7314400
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,8,iat,9,Irritating|,right,650,0,7314400
4,Unpleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,11,Evil|,right,608,0,7314400
6,Unpleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,1,Nasty|,right,1330,0,7314400
6,Unpleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,3,Ugly|,right,801,0,7314400
6,Unpleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,19,Evil|,right,801,0,7314400
7,Pleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,9,Warm|,left,687,0,7314400
3,James|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,18,james2.jpg|,left,649,0,7314400
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,8,iat,2,Friendly|,left,684,0,7314400
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,8,iat,4,Annoying|,right,1143,0,7314400
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,8,iat,7,Evil|,right,687,0,7314400
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,8,iat,15,Irritating|,right,764,0,7314400
4,James|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,2,james1.jpg|,left,610,0,7314400
4,Pleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,5,Kind|,left,875,0,7314400
7,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,28,brian2.jpg|,left,765,0,7314400
7,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,38,brian.jpg|,left,762,0,7314400
6,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,2,james1.jpg|,right,723,0,7314400
6,Pleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,11,Warm|,left,687,0,7314400
7,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,14,brian1.jpg|,left,1065,0,7314400
7,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,16,james1.jpg|,right,650,0,7314400
5,Francois|,20,"Francois,James",ybalab.daniel.death1.0001,8,iat,0,brian.jpg|,left,1120,0,7314400
5,James|,20,"Francois,James",ybalab.daniel.death1.0001,8,iat,17,james2.jpg|,right,508,0,7314400
1,Francois|,20,"James,Francois",ybalab.daniel.death1.0001,8,iat,4,brian.jpg|,right,654,0,7314400
3,James|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,8,james.jpg|,left,686,0,7314400
3,Francois|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,12,brian.jpg|,right,647,0,7314400
7,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,6,brian2.jpg|,left,763,0,7314400
7,Pleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,7,Friendly|,left,876,0,7314400
1,James|,20,"James,Francois",ybalab.daniel.death1.0001,8,iat,16,james2.jpg|,left,537,0,7314400
3,Francois|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,4,brian2.jpg|,right,873,0,7314400
4,Unpleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,29,Evil|,right,574,0,7314400
4,Francois|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,36,brian2.jpg|,right,684,0,7314400
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,8,iat,8,Nasty|,right,615,0,7314400
4,Francois|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,18,brian1.jpg|,right,645,0,7314400
6,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,8,james.jpg|,right,876,0,7314400
7,Pleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,19,Kind|,left,688,0,7314400
1,Francois|,20,"James,Francois",ybalab.daniel.death1.0001,8,iat,0,brian2.jpg|,right,1417,0,7314400
3,Unpleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,3,Nasty|,right,1367,0,7314400
3,James|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,14,james1.jpg|,left,762,0,7314400
4,Francois|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,30,brian1.jpg|,right,686,0,7314400
4,Francois|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,8,brian1.jpg|,right,834,0,7314400
4,Unpleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,9,Rude|,right,608,0,7314400
6,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,14,brian1.jpg|,left,763,0,7314400
7,Unpleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,5,Rude|,right,1294,0,7314400
7,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,8,james2.jpg|,right,725,0,7314400
7,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,18,brian2.jpg|,left,688,0,7314400
5,James|,20,"Francois,James",ybalab.daniel.death1.0001,8,iat,14,james1.jpg|,right,536,0,7314400
1,James|,20,"James,Francois",ybalab.daniel.death1.0001,8,iat,3,james2.jpg|,left,800,0,7314400
1,James|,20,"James,Francois",ybalab.daniel.death1.0001,8,iat,10,james1.jpg|,left,618,0,7314400
3,Francois|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,6,brian1.jpg|,right,913,0,7314400
3,Unpleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,7,Evil|,right,761,0,7314400
3,Pleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,17,Friendly|,left,722,0,7314400
4,Pleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,27,Considerate|,left,688,0,7314400
4,Pleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,39,Friendly|,left,686,0,7314400
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,8,iat,1,Attractive|,left,876,0,7314400
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,8,iat,16,Warm|,left,761,0,7314400
4,Francois|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,4,brian2.jpg|,right,723,0,7314400
4,Francois|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,12,brian.jpg|,right,682,0,7314400
7,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,22,james.jpg|,right,612,0,7314400
6,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,16,brian.jpg|,left,915,0,7314400
6,Pleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,17,Attractive|,left,612,0,7314400
5,Francois|,20,"Francois,James",ybalab.daniel.death1.0001,8,iat,4,brian1.jpg|,left,688,0,7314400
5,James|,20,"Francois,James",ybalab.daniel.death1.0001,8,iat,5,james2.jpg|,right,574,0,7314400
5,James|,20,"Francois,James",ybalab.daniel.death1.0001,8,iat,6,james1.jpg|,right,687,0,7314400
3,Pleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,5,Kind|,left,987,0,7314400
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,8,iat,6,Rude|,right,723,0,7314400
4,Pleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,1,Warm|,left,723,0,7314400
4,James|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,8,iat,6,james2.jpg|,left,610,0,7314400
7,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,20,james2.jpg|,right,759,0,7314400
7,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,26,james1.jpg|,right,611,0,7314400
7,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,8,iat,32,brian1.jpg|,left,611,0,7314400
4,Pleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,11,Friendly|,left,1215,0,7314403
4,Francois|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,28,james2.jpg|,right,932,0,7314403
1,Francois|,20,"James,Francois",ybalab.daniel.death1.0001,6,iat,8,james2.jpg|,right,1092,0,7314403
5,Francois|,20,"Francois,James",ybalab.daniel.death1.0001,6,iat,9,james1.jpg|,left,486,0,7314403
5,James|,20,"Francois,James",ybalab.daniel.death1.0001,6,iat,13,brian.jpg|,right,1111,0,7314403
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,3,Friendly|,left,1152,0,7314403
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,5,Rude|,right,1056,0,7314403
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,9,Nasty|,right,886,0,7314403
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,16,Considerate|,left,751,0,7314403
7,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,2,brian1.jpg|,right,767,0,7314403
7,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,10,james.jpg|,left,525,0,7314403
6,Unpleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,1,Ugly|,right,2166,0,7314403
7,Unpleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,37,Ugly|,right,686,0,7314403
4,Pleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,9,Warm|,left,2262,0,7314403
4,Unpleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,31,Rude|,right,871,0,7314403
4,James|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,14,brian1.jpg|,left,1015,0,7314403
4,Francois|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,18,james2.jpg|,right,872,0,7314403
4,Pleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,21,Nice|,left,486,0,7314403
4,Unpleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,29,Evil|,right,726,0,7314403
4,Pleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,33,Attractive|,left,687,0,7314403
4,Francois|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,34,james.jpg|,right,638,0,7314403
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,1,Ugly|,right,927,0,7314403
3,Pleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,11,Kind|,left,832,0,7314403
6,Unpleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,3,Irritating|,right,808,0,7314403
7,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,16,james.jpg|,left,1935,0,7314403
7,Pleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,35,Friendly|,left,552,0,7314403
4,Francois|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,8,james.jpg|,right,824,0,7314403
4,Pleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,25,Considerate|,left,679,0,7314403
1,James|,20,"James,Francois",ybalab.daniel.death1.0001,6,iat,13,brian.jpg|,left,909,0,7314403
5,James|,20,"Francois,James",ybalab.daniel.death1.0001,6,iat,4,brian.jpg|,right,453,0,7314403
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,19,Friendly|,left,1436,0,7314403
3,Francois|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,4,james2.jpg|,right,2317,0,7314403
3,Unpleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,13,Evil|,right,1724,0,7314403
3,Pleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,19,Attractive|,left,888,0,7314403
7,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,4,brian1.jpg|,right,595,0,7314403
7,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,6,brian2.jpg|,right,596,0,7314403
7,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,14,james2.jpg|,left,774,0,7314403
6,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,4,brian1.jpg|,right,2622,0,7314403
6,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,16,james2.jpg|,left,672,0,7314403
7,Unpleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,23,Rude|,right,686,0,7314403
7,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,38,brian1.jpg|,right,607,0,7314403
4,Unpleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,3,Irritating|,right,775,0,7314403
4,Unpleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,13,Rude|,right,735,0,7314403
1,James|,20,"James,Francois",ybalab.daniel.death1.0001,6,iat,14,brian1.jpg|,left,816,0,7314403
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,7,Considerate|,left,1384,0,7314403
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,12,Nice|,left,798,0,7314403
3,James|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,12,brian2.jpg|,left,1587,0,7314403
3,Francois|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,16,james1.jpg|,right,3840,0,7314403
6,Pleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,9,Kind|,left,1239,0,7314403
7,Unpleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,39,Nasty|,right,670,0,7314403
4,Unpleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,5,Ugly|,right,781,0,7314403
4,Unpleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,39,Annoying|,right,648,0,7314403
5,Francois|,20,"Francois,James",ybalab.daniel.death1.0001,6,iat,1,james2.jpg|,left,528,0,7314403
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,11,Attractive|,left,975,0,7314403
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,15,Ugly|,right,736,0,7314403
3,Unpleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,3,Nasty|,right,1406,0,7314403
7,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,0,brian.jpg|,right,5238,0,7314403
6,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,6,james1.jpg|,left,927,0,7314403
6,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,8,brian2.jpg|,right,774,0,7314403
7,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,26,james.jpg|,left,597,0,7314403
7,Pleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,29,Warm|,left,727,0,7314403
7,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,36,brian2.jpg|,right,764,0,7314403
1,James|,20,"James,Francois",ybalab.daniel.death1.0001,6,iat,1,brian2.jpg|,left,1852,0,7314403
1,James|,20,"James,Francois",ybalab.daniel.death1.0001,6,iat,9,brian1.jpg|,left,1102,0,7314403
5,James|,20,"Francois,James",ybalab.daniel.death1.0001,6,iat,14,brian2.jpg|,right,671,0,7314403
3,Pleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,5,Attractive|,left,1991,0,7314403
7,Unpleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,7,Annoying|,right,623,0,7314403
7,Unpleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,15,Irritating|,right,4113,0,7314403
6,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,2,james.jpg|,left,1005,0,7314403
6,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,12,brian1.jpg|,right,934,0,7314403
6,Unpleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,19,Rude|,right,638,0,7314403
7,Pleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,21,Considerate|,left,701,0,7314403
4,Pleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,1,Considerate|,left,902,0,7314403
4,Unpleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,15,Irritating|,right,1056,0,7314403
4,Unpleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,37,Annoying|,right,3701,0,7314403
1,James|,20,"James,Francois",ybalab.daniel.death1.0001,6,iat,12,brian2.jpg|,left,511,0,7314403
5,James|,20,"Francois,James",ybalab.daniel.death1.0001,6,iat,3,brian2.jpg|,right,719,0,7314403
5,James|,20,"Francois,James",ybalab.daniel.death1.0001,6,iat,5,brian.jpg|,right,445,0,7314403
5,Francois|,20,"Francois,James",ybalab.daniel.death1.0001,6,iat,12,james.jpg|,left,1065,0,7314403
5,Francois|,20,"Francois,James",ybalab.daniel.death1.0001,6,iat,16,james2.jpg|,left,695,0,7314403
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,4,Warm|,left,751,0,7314403
6,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,14,brian2.jpg|,right,957,0,7314403
6,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,18,james2.jpg|,left,511,0,7314403
7,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,24,james.jpg|,left,606,0,7314403
7,James|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,32,brian.jpg|,right,461,0,7314403
4,Francois|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,0,james1.jpg|,right,1325,0,7314403
4,Pleasant|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,19,Kind|,left,950,0,7314403
4,James|,20,"Pleasant/James,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,32,brian1.jpg|,left,853,0,7314403
1,James|,20,"James,Francois",ybalab.daniel.death1.0001,6,iat,5,brian.jpg|,left,1006,0,7314403
5,Francois|,20,"Francois,James",ybalab.daniel.death1.0001,6,iat,8,james.jpg|,left,494,0,7314403
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,18,Evil|,right,887,0,7314403
7,Unpleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,13,Evil|,right,3015,0,7314403
6,Unpleasant|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,5,Nasty|,right,1125,0,7314403
7,Francois|,20,"Pleasant/Francois,Unpleasant/James",ybalab.daniel.death1.0001,6,iat,22,james2.jpg|,left,510,0,7314403
